Car ID,Car,Body Type,Engine Type,Price ($),Year of Manufacture,Transmission Type,Resale Value ($),Fuel Economy (km/l),Performance Rating,User Rating,Safety Rating,Comfort Level,Maintenance Cost ($/yr),Warranty Period (years),Seating Capacity,Battery Capacity (kWh),Drive Type
2555,BMW M3,Convertible,Diesel,75017.4,2021,Automatic,45871.92,11.1,9,6,8,5,5030.49,1,2,,AWD
2556,Tata Harrier,Hatchback,Petrol,31678.47,2021,Automatic,24229.48,23.5,7,10,7,5,1607.7,5,4,,FWD
2557,BMW i3,Sedan,Hybrid,54891.93,2013,Automatic,36683.93,25.6,6,7,7,6,937.03,1,5,,AWD
2558,Suzuki Swift,Sedan,Petrol,19298.56,2021,Manual,9645.76,23.7,4,8,5,5,1344.2,1,5,,FWD
2559,Mazda CX-5,Wagon,Hybrid,26142.96,2020,Automatic,17837.46,16.8,6,10,8,8,2226.83,1,7,,FWD
2560,Ford Focus,Wagon,Petrol,29286.77,2019,Manual,17246.46,28.5,6,10,5,6,1318.65,2,5,,FWD
2561,Dodge Challenger,Convertible,Diesel,79197.12,2013,Manual,57347.54,12.5,9,8,7,5,4548.43,2,4,,RWD
2562,Subaru Outback,Minivan,Petrol,41590.12,2024,Automatic,32099.56,22.3,7,6,9,9,1954.44,2,7,,FWD
2563,Kia Niro EV,Sedan,Electric,47238.54,2019,Automatic,37311.94,27.8,8,9,8,7,1035.7,3,5,89,FWD
2564,Toyota Prius,Hatchback,Electric,33253.93,2013,Automatic,22350.73,29.9,6,6,6,6,1817.33,4,4,38.5,FWD
2565,Tata Harrier,SUV,Hybrid,44382.69,2014,Manual,28877.22,21.5,7,9,8,7,2231.1,3,5,,FWD
2566,Dodge Charger,Convertible,Petrol,61546.17,2023,Manual,38523.17,8.8,10,9,8,7,5059.37,1,2,,AWD
2567,Nissan GT-R,Convertible,Diesel,86718.19,2011,Manual,57405.2,10.2,10,8,7,5,3128.45,4,2,,RWD
2568,Audi A4,Convertible,Hybrid,182274.48,2013,Automatic,150156.37,8.3,8,7,10,8,5758.43,4,4,,AWD
2569,Volkswagen Passat,Hatchback,Diesel,50976.34,2020,Manual,39523.34,23.2,8,8,8,6,2827.66,1,7,,FWD
2570,Suzuki Swift,Sedan,Petrol,24149.17,2016,Automatic,13670.55,29,4,8,5,6,1014.47,5,5,,FWD
2571,Mercedes S-Class,Convertible,Hybrid,127762.97,2018,Automatic,110270.01,10.5,8,9,9,8,4208.7,1,4,,AWD
2572,Subaru WRX,Sedan,Petrol,84571.55,2022,Manual,61019.03,11.8,9,5,7,5,3890.18,3,2,,AWD
2573,BMW 7 Series,Sedan,Petrol,121045.27,2024,Automatic,103197.18,10.3,10,5,10,9,5197.09,3,5,,RWD
2574,BMW M3,Coupe,Diesel,92457.26,2011,Manual,64652.83,10,9,7,6,6,2920.75,5,2,,AWD
2575,Toyota Prius,SUV,Hybrid,55438.13,2019,Automatic,36297.99,25.3,8,7,8,7,572.87,5,5,,AWD
2576,Chevrolet Traverse,Minivan,Diesel,40096.63,2012,Automatic,31063.66,21.9,8,6,9,9,1696.97,4,7,,FWD
2577,Suzuki Swift,Wagon,Diesel,23551.15,2018,Manual,13412.93,26.8,6,9,6,6,971.98,4,5,,FWD
2578,Dodge Challenger,Convertible,Petrol,60117.82,2021,Automatic,39218.44,13.4,9,6,8,7,5110.73,5,4,,AWD
2579,Honda CR-V,Wagon,Petrol,41199.05,2012,Automatic,25719.58,22.3,6,6,10,10,1005.14,5,7,,AWD
2580,Chevrolet Camaro,Convertible,Petrol,76568.11,2021,Automatic,51531.78,10.8,10,9,6,6,4107.36,3,4,,RWD
2581,Mazda CX-5,Minivan,Diesel,27462.87,2024,Automatic,20728.84,23,8,10,9,8,1898.93,1,7,,FWD
2582,Porsche 911,Coupe,Hybrid,107658.69,2012,Automatic,86577.74,11.5,9,10,9,10,6713.46,4,5,,AWD
2583,Chevrolet Traverse,Wagon,Hybrid,48703.22,2012,Automatic,32070.28,22,6,9,9,8,1167.24,5,7,,AWD
2584,Tata Harrier,Hatchback,Petrol,56347.03,2020,Manual,43718.71,23.8,8,10,8,7,1980.5,5,4,,AWD
2585,Nissan Leaf,Sedan,Hybrid,36464.26,2024,Automatic,23740.6,27.8,8,10,6,8,975.25,5,4,,FWD
2586,Porsche Boxster,Coupe,Diesel,75223.06,2017,Manual,47896.89,10.5,10,5,7,5,3208.33,4,4,,AWD
2587,Mazda MX-5,Convertible,Petrol,77618.18,2021,Automatic,60462.27,13.1,9,10,7,6,5266.15,2,4,,RWD
2588,Maserati Ghibli,Coupe,Hybrid,124717.43,2019,Automatic,101429.65,10.4,10,7,9,10,6868.08,3,4,,RWD
2589,Chevrolet Malibu,SUV,Hybrid,41701.89,2012,Automatic,32570.9,17.1,6,9,6,6,2876.72,4,4,,AWD
2590,Kia Optima,Hatchback,Petrol,57261.27,2017,Automatic,43950.97,22.9,7,6,8,6,2894.74,5,4,,AWD
2591,Kia Sorento,Minivan,Petrol,25294.83,2015,Automatic,16166.12,21.4,7,6,8,10,1199.21,5,7,,AWD
2592,Chrysler Pacifica,Wagon,Diesel,59487.7,2012,Manual,45936.51,16.3,7,8,7,5,1610.36,3,4,,FWD
2593,Toyota Corolla,Sedan,Diesel,25806.52,2011,Automatic,13549.95,27.9,4,7,5,5,849.14,1,5,,FWD
2594,Chrysler Pacifica,Wagon,Hybrid,31510.02,2017,Manual,24474.6,22,8,10,7,6,2020.3,5,4,,AWD
2595,Chrysler Pacifica,SUV,Petrol,44163,2022,Automatic,32808.28,22.4,8,5,8,6,2797.23,5,5,,FWD
2596,BMW 7 Series,Convertible,Petrol,144366.35,2010,Automatic,119358.05,11.2,8,7,9,9,6283.8,2,4,,RWD
2597,Hyundai Tucson,Wagon,Petrol,38634.43,2016,Automatic,28826.46,18.1,8,7,10,8,1836.8,5,5,,AWD
2598,Chrysler Pacifica,Sedan,Hybrid,41316.66,2023,Manual,32682.64,16.6,8,9,8,5,2203.74,3,5,,FWD
2599,Kia Optima,Wagon,Hybrid,45445.37,2010,Automatic,30109,16.3,8,5,6,5,2169.67,5,4,,FWD
2600,BMW 7 Series,SUV,Hybrid,163338.11,2020,Automatic,118005.94,12,9,9,9,9,6107.11,3,5,,AWD
2601,Chevrolet Corvette,Coupe,Diesel,61457.09,2024,Automatic,37207.14,11.3,9,10,6,7,4610.17,4,2,,RWD
2602,Toyota Camry,Hatchback,Diesel,18215.43,2013,Manual,10900.22,21.6,4,5,5,5,534,2,5,,FWD
2603,Dodge Charger,Coupe,Petrol,84284.49,2017,Automatic,56985.18,11.6,10,8,6,5,4114.58,4,4,,AWD
2604,Nissan GT-R,Coupe,Diesel,70376.84,2015,Automatic,52378.37,8.9,10,6,7,5,3218.96,2,4,,RWD
2605,Kia Forte,Sedan,Petrol,15806.43,2021,Automatic,8600.16,21.5,5,8,4,5,1474.83,4,5,,FWD
2606,Volkswagen Passat,Sedan,Hybrid,30120.39,2017,Manual,23875.02,15.9,8,9,8,6,2690.4,5,4,,AWD
2607,Toyota Highlander,SUV,Petrol,47640.82,2017,Automatic,32190.79,18.9,6,9,9,8,2312.71,5,7,,AWD
2608,Chevrolet Malibu,SUV,Diesel,49026.6,2019,Manual,32725.01,21.4,7,10,8,6,2010.72,3,7,,FWD
2609,Subaru Outback,SUV,Diesel,30984.27,2023,Automatic,20358.06,18.1,8,7,10,8,1876.1,1,7,,FWD
2610,Audi Q7,Convertible,Hybrid,164619.34,2016,Automatic,120247.1,9.9,9,6,9,9,4029.22,2,4,,AWD
2611,Jeep Grand Cherokee,Hatchback,Petrol,40090.07,2017,Automatic,28347.16,23.4,6,8,6,7,1886.16,2,5,,FWD
2612,Audi A4,SUV,Petrol,104394.71,2024,Automatic,76265.55,9.4,10,6,9,10,6475.22,2,4,,AWD
2613,BMW X5,Convertible,Hybrid,122332.28,2024,Automatic,101388.47,9.3,10,6,10,8,4870.7,5,4,,AWD
2614,Kia Sorento,Wagon,Petrol,42931.95,2023,Automatic,28235.43,19.3,7,8,8,10,2035.65,4,7,,AWD
2615,Kia Forte,Hatchback,Diesel,18940.22,2024,Manual,8319.92,23.6,4,7,4,6,910.13,5,5,,FWD
2616,Ford Explorer,SUV,Diesel,43055.38,2018,Automatic,28894.73,24.8,8,8,9,9,1553.29,3,7,,AWD
2617,Mercedes C-Class,Coupe,Petrol,170052.95,2019,Automatic,128793.24,11.5,9,8,10,8,4006.52,2,4,,RWD
2618,Chevrolet Traverse,Minivan,Petrol,49888.46,2012,Automatic,31600.39,23.7,6,10,10,9,2105.85,2,7,,FWD
2619,Porsche 911,SUV,Hybrid,129945.65,2010,Automatic,100933.41,10.5,9,6,9,8,5885.21,5,5,,RWD
2620,Porsche 911,Sedan,Petrol,166163.69,2011,Automatic,148173.35,8.5,9,7,10,9,5478.21,3,4,,RWD
2621,Subaru Outback,Wagon,Petrol,25626.83,2017,Automatic,19438.77,19.9,7,9,10,10,1745.3,5,5,,FWD
2622,Tesla Model S,Hatchback,Hybrid,56937.97,2018,Automatic,37662.98,25.2,7,10,6,7,1682.69,2,4,,AWD
2623,Jeep Grand Cherokee,Hatchback,Hybrid,34291.41,2011,Manual,23652.05,15.8,6,10,6,6,2744.79,5,7,,AWD
2624,BMW 7 Series,SUV,Hybrid,120827.66,2020,Automatic,85936.71,10.3,8,9,10,10,4969.54,1,5,,RWD
2625,Chevrolet Corvette,Convertible,Diesel,60713.98,2024,Automatic,42873.1,14.2,9,7,7,5,4762.3,3,2,,AWD
2626,Mazda MX-5,Coupe,Petrol,98271.52,2011,Manual,76629.37,11.7,10,8,6,6,2962.84,5,2,,AWD
2627,BMW i3,SUV,Hybrid,33792.06,2016,Automatic,26621.59,28.8,8,10,6,7,1101.85,1,4,,AWD
2628,Hyundai Elantra,Sedan,Diesel,18181.55,2020,Manual,8461.36,21.5,6,9,4,4,1045.82,2,5,,FWD
2629,Honda Accord,Wagon,Diesel,21429.27,2013,Automatic,12798.4,23.7,5,8,4,6,770.87,1,5,,FWD
2630,Honda CR-V,Minivan,Hybrid,33152.83,2015,Automatic,25880.14,22.8,8,6,8,8,1136.9,3,7,,FWD
2631,Subaru Outback,Minivan,Diesel,38679.43,2014,Automatic,23637.06,21.4,8,9,10,8,1309.38,2,7,,AWD
2632,Mazda MX-5,Sedan,Diesel,88746.7,2020,Automatic,60268.03,13.7,10,5,8,5,3162.21,4,2,,RWD
2633,Toyota Prius,SUV,Electric,57167.19,2024,Automatic,45446.98,29,8,7,7,8,1079.77,4,5,57.6,FWD
2634,Volkswagen Passat,SUV,Petrol,58561.98,2014,Manual,40474.89,22,8,7,8,6,1668.45,1,7,,FWD
2635,Buick Enclave,Sedan,Diesel,44950.74,2011,Automatic,31011.64,15.1,6,5,6,6,2274.58,3,7,,FWD
2636,BMW 7 Series,Convertible,Diesel,169103.38,2013,Automatic,124255.7,11.9,9,6,10,8,4196.56,2,5,,AWD
2637,GMC Acadia,Hatchback,Diesel,56513.83,2012,Automatic,37242.31,24.2,8,7,7,6,1935.66,3,7,,FWD
2638,Toyota Highlander,SUV,Petrol,31762.11,2013,Automatic,25300.83,18.2,6,10,10,8,1602.05,1,7,,FWD
2639,Toyota Corolla,Wagon,Petrol,29498.73,2024,Manual,13955.25,23.6,6,6,6,6,1329.33,2,5,,FWD
2640,Jaguar XF,Coupe,Hybrid,101772.8,2013,Automatic,73311.91,11.3,8,5,9,8,5415.79,3,4,,RWD
2641,Audi Q7,Convertible,Petrol,158224.48,2017,Automatic,141857.71,10.7,8,9,10,10,4453.24,4,4,,RWD
2642,Hyundai Kona,SUV,Diesel,56153.88,2016,Manual,44051.2,17.7,6,10,8,5,2468,3,4,,FWD
2643,Buick Enclave,SUV,Hybrid,52406.62,2014,Manual,37231.02,24.2,6,6,8,6,1983.19,3,7,,AWD
2644,Hyundai Tucson,Minivan,Hybrid,42892.28,2011,Automatic,26884.7,17.7,7,5,10,10,2445.32,4,5,,AWD
2645,Ford Focus,Wagon,Petrol,26355.55,2018,Manual,12168.81,27.2,6,8,6,6,829.24,5,5,,FWD
2646,Chevrolet Traverse,Minivan,Diesel,32816.48,2012,Automatic,23931.11,16.9,7,7,10,10,1420.35,1,7,,AWD
2647,Suzuki Swift,Sedan,Diesel,29062.38,2015,Automatic,15549.33,22,5,10,5,4,605.29,5,5,,FWD
2648,Porsche 911,Coupe,Diesel,198958.3,2024,Automatic,164150.24,10,10,6,9,8,6809.26,5,4,,RWD
2649,Nissan Leaf,SUV,Hybrid,31450.77,2021,Automatic,23129.26,27,7,6,8,8,1092.79,1,5,,FWD
2650,Kia Sorento,Minivan,Hybrid,40516.18,2011,Automatic,27725.54,19.1,6,5,9,9,1576.75,3,5,,AWD
2651,Dodge Charger,Sedan,Diesel,94305.76,2023,Manual,65466.11,9.3,9,8,8,6,3327.12,3,2,,AWD
2652,Kia Forte,Sedan,Diesel,22284.85,2020,Automatic,9671.27,27.6,4,9,4,5,1272.79,3,5,,FWD
2653,Porsche Cayenne,SUV,Petrol,194526.74,2012,Automatic,144015.66,11.8,10,9,9,9,5689.41,1,4,,AWD
2654,Nissan Rogue,Wagon,Hybrid,31679.26,2024,Automatic,19536.24,23.7,8,10,9,9,1370.37,3,5,,AWD
2655,Dodge Charger,Coupe,Petrol,64201.6,2018,Automatic,39186.17,10.1,9,8,6,7,2968.94,4,4,,RWD
2656,Audi Q7,Coupe,Petrol,125562.11,2019,Automatic,107785.19,9.1,10,7,9,10,6174.36,3,4,,AWD
2657,Chevrolet Malibu,SUV,Diesel,59220.21,2020,Automatic,41208.05,21,6,6,6,5,1828.69,3,5,,FWD
2658,Chrysler Pacifica,SUV,Hybrid,59166.84,2020,Manual,37580.28,18.7,6,8,7,7,2474.76,1,7,,AWD
2659,Subaru Outback,Wagon,Diesel,31514.47,2018,Automatic,25115.6,20.3,6,5,10,10,1162.34,2,7,,AWD
2660,Nissan Leaf,SUV,Electric,35038.34,2024,Automatic,24642.75,27.5,6,10,6,7,1198.51,3,5,64.6,AWD
2661,Lexus LS,SUV,Petrol,143514.04,2011,Automatic,112940.52,10.3,10,7,10,10,6007.48,1,4,,RWD
2662,Toyota Camry,Wagon,Diesel,21716.36,2024,Manual,12893.89,23,4,7,6,4,853.04,2,5,,FWD
2663,Honda Clarity,Sedan,Hybrid,56678.32,2010,Automatic,37231.79,29,8,7,8,8,1183.04,5,4,,FWD
2664,Toyota Prius,Sedan,Hybrid,50978.89,2018,Automatic,37349.75,29.4,8,5,7,6,1582.14,4,5,,AWD
2665,Jeep Grand Cherokee,Wagon,Hybrid,31148.96,2013,Manual,18865.79,15.6,6,5,8,7,2434.89,3,4,,AWD
2666,BMW M3,Sedan,Diesel,69104.84,2014,Automatic,47474.66,8.4,9,9,6,5,5129.52,2,4,,AWD
2667,Jeep Grand Cherokee,Wagon,Petrol,33586.63,2017,Manual,22794.69,23.8,6,6,7,5,2599.15,2,7,,AWD
2668,Suzuki Baleno,Sedan,Petrol,21494.51,2022,Automatic,8881.24,28.7,5,9,6,6,959.67,2,5,,FWD
2669,Mercedes S-Class,Coupe,Hybrid,105298.17,2017,Automatic,73872.59,9.9,10,7,9,8,6391.29,2,5,,RWD
2670,Maserati Ghibli,SUV,Diesel,131124.74,2010,Automatic,116750.4,9.3,8,8,9,10,6779.74,4,5,,AWD
2671,Dodge Challenger,Sedan,Diesel,70053.34,2017,Automatic,54173.67,12.5,9,8,6,7,3763.25,2,4,,RWD
2672,BMW i3,Hatchback,Hybrid,53489.46,2013,Automatic,38010.1,26.4,6,6,6,7,959.39,2,4,,FWD
2673,Jaguar XF,Convertible,Petrol,188851.76,2014,Automatic,145694.6,11.7,8,6,9,8,4971.03,2,4,,AWD
2674,GMC Acadia,Hatchback,Hybrid,32155.67,2022,Automatic,21415.43,18.7,6,10,8,5,2675.09,3,4,,AWD
2675,Porsche Cayenne,Coupe,Diesel,142265.59,2015,Automatic,123300.33,8.3,10,7,9,8,4254.73,5,5,,RWD
2676,Nissan GT-R,Sedan,Petrol,82144.73,2023,Manual,51783.24,10.3,9,6,6,5,4177.08,1,2,,RWD
2677,Ford Focus,Hatchback,Petrol,27906.1,2022,Automatic,14314.26,20.2,6,8,6,4,1121.05,1,5,,FWD
2678,Honda Accord,Hatchback,Diesel,21548.52,2011,Manual,9385.89,29.5,5,5,6,6,1017.65,4,5,,FWD
2679,Dodge Charger,Coupe,Petrol,60674.98,2011,Automatic,45105.42,10.9,9,10,6,5,4775.65,1,2,,AWD
2680,GMC Acadia,Wagon,Hybrid,39557.93,2011,Manual,27721.7,21.5,6,8,7,7,1688.32,4,5,,AWD
2681,Mercedes S-Class,SUV,Diesel,182642.83,2012,Automatic,132520.67,10.1,9,8,10,9,6546.67,2,4,,RWD
2682,Kia Niro EV,Sedan,Hybrid,44986.92,2021,Automatic,35588.17,28.2,8,8,6,7,657.33,1,4,,FWD
2683,Maserati Ghibli,SUV,Hybrid,165335.96,2024,Automatic,131148.87,9.8,8,10,10,8,6259.73,4,5,,AWD
2684,Porsche Boxster,Convertible,Petrol,76415.28,2019,Manual,47731.68,9.5,9,8,7,5,3534.82,5,4,,AWD
2685,Honda Accord,Wagon,Diesel,19754.29,2024,Manual,9767.23,27.4,5,5,4,4,1403.51,4,5,,FWD
2686,Ford Fusion,Sedan,Petrol,22127.18,2021,Automatic,11071.35,23.8,5,7,5,5,1298.81,4,5,,FWD
2687,Honda Civic,Wagon,Diesel,16458.46,2024,Manual,9865.06,22,4,5,5,4,886.7,2,5,,FWD
2688,Subaru WRX,Convertible,Diesel,90033.38,2015,Manual,61260.05,8.8,9,8,6,7,3322.04,4,2,,AWD
2689,Jaguar XF,Sedan,Diesel,148722.54,2024,Automatic,128497.79,10.3,8,6,9,10,5980.48,1,5,,RWD
2690,Audi A4,SUV,Hybrid,162175.11,2011,Automatic,143790.97,10.5,8,8,10,8,4328.31,1,5,,RWD
2691,Hyundai Tucson,SUV,Hybrid,32066.3,2011,Automatic,23487.51,17.7,6,10,10,10,2387.46,2,5,,FWD
2692,Nissan Rogue,Wagon,Petrol,47364.71,2013,Automatic,29100.39,23.9,8,8,10,9,1916.61,4,5,,AWD
2693,Chevrolet Bolt,Hatchback,Electric,41730.47,2022,Automatic,25519.56,27,6,8,7,8,1152.71,1,5,78.6,AWD
2694,Chevrolet Traverse,Wagon,Diesel,43149.55,2010,Automatic,28179.09,22.1,6,10,10,10,1974.05,4,5,,AWD
2695,Chevrolet Malibu,Wagon,Hybrid,32478.2,2019,Manual,20591.42,22.6,8,8,8,6,1777.16,4,7,,FWD
2696,BMW i3,Sedan,Electric,34734.84,2022,Automatic,24210.27,25.5,6,5,6,8,606.08,1,5,48,AWD
2697,Toyota Corolla,Hatchback,Petrol,16941.19,2015,Automatic,7880.44,29.3,5,8,5,5,566.5,1,5,,FWD
2698,Chrysler Pacifica,Wagon,Petrol,33342.09,2018,Manual,26298.15,21.3,6,6,7,6,2559.92,1,7,,FWD
2699,Ford Explorer,Minivan,Hybrid,29984.73,2014,Automatic,19157.77,16.7,8,6,8,8,1623.54,5,5,,FWD
2700,Nissan Rogue,Wagon,Diesel,34766.33,2021,Automatic,25747.02,23.2,8,6,8,9,2289.27,4,7,,FWD
2701,Lexus LS,Sedan,Petrol,149338.85,2020,Automatic,127181.14,10.3,9,9,10,10,6814.52,3,5,,AWD
2702,Mercedes S-Class,Coupe,Diesel,188445.21,2013,Automatic,152867.35,9.9,10,10,9,9,5013.74,4,5,,RWD
2703,Kia Forte,Sedan,Petrol,24668.69,2022,Automatic,12689.83,23.2,4,8,4,6,954.42,1,5,,FWD
2704,Dodge Durango,Hatchback,Hybrid,49252.12,2014,Manual,32584.26,16.6,7,7,7,7,1813.79,1,5,,FWD
2705,Porsche Boxster,Sedan,Petrol,97877.39,2022,Manual,77358.5,9.3,9,9,6,6,4447.92,3,2,,AWD
2706,Hyundai Kona,SUV,Petrol,56485.95,2020,Automatic,37151.08,18.4,6,10,7,5,2968.94,2,5,,FWD
2707,Tesla Model 3,Sedan,Electric,55734.64,2013,Automatic,35011.88,26.4,6,5,6,7,1627.82,2,4,42.7,FWD
2708,GMC Acadia,SUV,Diesel,37472.97,2011,Manual,26618.04,22.5,7,9,8,5,2630.81,2,5,,AWD
2709,BMW M3,Coupe,Diesel,99002.78,2019,Manual,64690.04,8.7,9,10,7,6,2952.99,2,4,,AWD
2710,Nissan Sentra,Wagon,Diesel,28013.13,2011,Automatic,11331.73,24.6,4,6,5,4,1113.59,4,5,,FWD
2711,Chevrolet Camaro,Sedan,Diesel,64911.25,2018,Automatic,43622.97,14.7,10,10,6,5,5041.73,2,4,,AWD
2712,Volkswagen Passat,Sedan,Diesel,42721.53,2020,Manual,32664.62,17.1,6,9,6,6,2675,3,7,,AWD
2713,BMW 7 Series,Coupe,Petrol,149060.98,2015,Automatic,111153.37,9,8,10,9,9,5431.57,4,4,,RWD
2714,Volkswagen Passat,Wagon,Hybrid,30144.29,2024,Manual,20890.69,20.9,7,7,7,6,2273.54,3,5,,AWD
2715,Hyundai Ioniq,SUV,Electric,59673.49,2012,Automatic,45121.59,29,6,10,7,6,1656.26,5,5,41.4,AWD
2716,Nissan Rogue,SUV,Petrol,38085.62,2018,Automatic,24273.25,16.2,8,9,9,8,1948.22,2,5,,FWD
2717,Toyota Prius,SUV,Electric,31297.21,2019,Automatic,24076.86,25.4,7,9,8,8,1154.41,1,5,36,AWD
2718,Kia Optima,Wagon,Hybrid,48164.31,2020,Manual,29492.45,18.8,6,9,6,6,1619.93,1,4,,FWD
2719,Honda CR-V,SUV,Diesel,29343.58,2015,Automatic,21538.42,21.6,6,5,10,8,1742.43,3,5,,AWD
2720,Tesla Model S,Hatchback,Hybrid,37576.91,2012,Automatic,23085.73,25.9,8,6,8,8,1101.04,4,5,,AWD
2721,Mercedes S-Class,Coupe,Diesel,132182.66,2017,Automatic,108330.72,9.3,8,6,9,9,6713,2,5,,RWD
2722,Toyota Corolla,Sedan,Diesel,24689.53,2014,Automatic,13914.91,22.9,5,10,6,5,805.51,5,5,,FWD
2723,Dodge Charger,Sedan,Petrol,76110.37,2011,Automatic,49308,12.3,9,8,6,6,3194.91,2,2,,RWD
2724,Suzuki Baleno,Hatchback,Petrol,16633.45,2014,Manual,9455.8,27.1,6,6,4,4,1378.56,1,5,,FWD
2725,Jaguar F-Pace,SUV,Petrol,125629.33,2024,Automatic,101289.28,9.1,8,7,10,10,4774.36,4,4,,RWD
2726,Chevrolet Malibu,Sedan,Diesel,32898.45,2016,Manual,23706.93,15.4,7,6,7,7,2350.26,1,5,,FWD
2727,Buick Enclave,Hatchback,Hybrid,40510.85,2015,Automatic,25319.98,18.3,8,10,7,5,1804.19,4,5,,FWD
2728,GMC Acadia,SUV,Petrol,58030.95,2024,Manual,37961.05,17.2,8,7,8,6,1922.6,2,4,,AWD
2729,Kia Sorento,Wagon,Diesel,44523.71,2013,Automatic,31767.14,21.7,6,8,10,10,2128.81,3,7,,AWD
2730,Honda CR-V,Minivan,Hybrid,35538.46,2024,Automatic,25180.22,17.8,6,10,8,9,1538.66,4,7,,AWD
2731,Chevrolet Corvette,Convertible,Diesel,93608.98,2012,Manual,58522.87,14,9,6,6,6,4338.74,5,2,,AWD
2732,Nissan Altima,Sedan,Diesel,19592.03,2019,Manual,11519.03,28.6,5,6,4,5,704.36,5,5,,FWD
2733,Ford Explorer,Wagon,Petrol,32055.56,2022,Automatic,21156.83,24,7,10,9,9,1323.77,4,7,,FWD
2734,Jaguar F-Pace,Coupe,Diesel,168228.24,2012,Automatic,150499.82,9.2,9,10,9,8,4791.44,2,5,,AWD
2735,Ford Fusion,Sedan,Diesel,23791.52,2013,Manual,13078.2,24.3,4,6,6,5,1346.01,3,5,,FWD
2736,Ford Mustang Mach-E,Hatchback,Hybrid,50898.22,2016,Automatic,31385.44,26.5,6,7,8,8,1553.86,4,4,,FWD
2737,Suzuki Baleno,Wagon,Petrol,17441.19,2012,Automatic,7216.46,22.8,6,8,6,5,931.41,5,5,,FWD
2738,Lexus LS,Convertible,Diesel,185462.1,2011,Automatic,162390.52,9.4,9,6,9,10,5378.07,4,4,,RWD
2739,Mazda MX-5,Coupe,Diesel,71240.35,2022,Manual,53275.44,13.5,10,10,6,5,4904.92,4,2,,RWD
2740,Jaguar XF,Convertible,Diesel,199140.51,2013,Automatic,166783.02,9.1,8,5,10,10,5627.4,4,5,,AWD
2741,Tata Harrier,Wagon,Diesel,51299.08,2013,Manual,32700.79,20.6,8,6,8,6,1521.63,4,5,,AWD
2742,Chevrolet Bolt,Hatchback,Electric,33110.74,2022,Automatic,23050.22,28.4,6,9,6,6,1849.02,5,4,27.2,FWD
2743,Jaguar XF,Coupe,Diesel,136862.33,2013,Automatic,122174.44,10.6,8,7,10,8,4812.06,4,5,,AWD
2744,Mercedes S-Class,Convertible,Hybrid,182481.63,2012,Automatic,143744.31,11.4,9,5,9,8,4935.51,4,5,,RWD
2745,Chevrolet Traverse,Wagon,Diesel,28153.63,2021,Automatic,21282.97,18.1,6,7,9,8,2355,5,7,,FWD
2746,Porsche Cayenne,SUV,Petrol,107382.25,2013,Automatic,76956.44,8.5,10,7,10,8,5837.57,4,4,,RWD
2747,Mazda CX-5,Minivan,Petrol,42925.82,2017,Automatic,25776.25,24.1,8,6,9,9,2385.71,1,5,,AWD
2748,BMW 7 Series,SUV,Diesel,140347.87,2017,Automatic,108294.32,10.8,8,9,9,10,5766.5,3,5,,RWD
2749,Ford Focus,Wagon,Diesel,19053.54,2022,Automatic,8835.37,27.7,4,10,5,4,506.66,5,5,,FWD
2750,Ford Explorer,SUV,Petrol,33990.49,2024,Automatic,20913.11,23.8,7,5,10,8,1403.99,4,7,,FWD
2751,Toyota Corolla,Sedan,Petrol,26122.85,2020,Manual,14376.67,28.8,6,5,4,6,656.91,3,5,,FWD
2752,Porsche Cayenne,Coupe,Hybrid,187711.95,2010,Automatic,149671.97,8.3,8,9,9,9,6924.72,3,4,,RWD
2753,Kia Sorento,SUV,Diesel,37035.98,2015,Automatic,26268.07,24.9,7,9,8,10,1614.42,5,5,,AWD
2754,Toyota Prius,SUV,Hybrid,59760.08,2018,Automatic,44125.05,26.9,7,8,6,8,1939.64,5,5,,AWD
2755,Audi A4,Convertible,Hybrid,166553.68,2012,Automatic,145964.45,9,10,5,9,9,6841.85,4,5,,RWD
2756,Lexus LS,Sedan,Petrol,199028.66,2016,Automatic,144556.99,10.2,10,7,10,10,4986.17,2,4,,RWD
2757,Toyota Highlander,Wagon,Hybrid,34249.72,2019,Automatic,21771.64,16.2,6,10,8,9,2213.59,3,7,,AWD
2758,Buick Enclave,Wagon,Hybrid,41787.7,2021,Manual,28223.39,20.9,6,6,6,7,2433.92,1,7,,AWD
2759,Kia Sorento,SUV,Hybrid,31509.49,2017,Automatic,24537.46,15.4,8,5,10,8,2063.3,4,7,,FWD
2760,Suzuki Baleno,Sedan,Petrol,15252.96,2015,Automatic,7027.7,28.2,5,8,5,4,1102.39,3,5,,FWD
2761,Dodge Challenger,Coupe,Diesel,71909.95,2020,Manual,56000.5,12.9,10,9,8,6,4253.62,4,2,,RWD
2762,Ford Mustang Mach-E,Hatchback,Electric,56346.89,2018,Automatic,34502.5,26.1,8,8,6,7,594.1,1,5,92.4,AWD
2763,Honda Clarity,Hatchback,Hybrid,33771.72,2012,Automatic,22047.17,25.1,8,7,6,6,613.14,3,5,,AWD
2764,Nissan Sentra,Wagon,Diesel,21852.82,2019,Automatic,11293.2,28.1,4,6,6,5,608.3,4,5,,FWD
2765,Honda CR-V,Wagon,Hybrid,45667.1,2023,Automatic,31533.59,20.6,6,9,9,9,1955.42,3,5,,AWD
2766,Toyota Corolla,Wagon,Diesel,20821.88,2013,Manual,9606.53,22.5,5,7,6,4,1181.96,1,5,,FWD
