Car ID,Car,Body Type,Engine Type,Price ($),Year of Manufacture,Transmission Type,Resale Value ($),Fuel Economy (km/l),Performance Rating,User Rating,Safety Rating,Comfort Level,Maintenance Cost ($/yr),Warranty Period (years),Seating Capacity,Battery Capacity (kWh),Drive Type
770,Ford Mustang,Sedan,Petrol,99326.12,2012,Automatic,68731.77,10.6,9,6,8,6,5239.27,4,4,,AWD
771,Nissan Altima,Wagon,Diesel,28325.76,2013,Automatic,14054.6,20.4,6,6,5,5,518.48,2,5,,FWD
772,Subaru WRX,Sedan,Diesel,62351.04,2019,Manual,39250.34,11.2,10,7,7,6,3042.99,4,2,,RWD
773,Honda Clarity,SUV,Electric,51308.81,2019,Automatic,39603.49,26.1,7,7,6,7,1855.28,1,4,31.4,AWD
774,BMW M3,Coupe,Diesel,81943.27,2023,Automatic,54297.85,10.2,10,8,6,6,2659.71,5,2,,RWD
775,Porsche Boxster,Sedan,Diesel,63827.41,2017,Automatic,40825.32,13.5,10,8,7,7,4773.13,2,2,,AWD
776,Mazda CX-5,Wagon,Hybrid,38652.74,2010,Automatic,27599.23,17.3,8,6,9,8,1065.7,1,5,,FWD
777,Dodge Durango,Sedan,Hybrid,51685.07,2020,Automatic,34980.3,25,6,9,8,5,2192.66,3,7,,AWD
778,Hyundai Kona,Hatchback,Diesel,33961.08,2016,Manual,26200.08,24.7,7,7,8,6,1854.08,4,5,,AWD
779,Honda Clarity,Hatchback,Electric,30948.06,2016,Automatic,23385.1,27.3,7,10,7,6,1139.36,4,5,85.8,FWD
780,Nissan GT-R,Convertible,Diesel,61587.9,2016,Manual,38066.11,11.6,9,8,7,6,4348.06,1,2,,AWD
781,Toyota Camry,Wagon,Diesel,19395.39,2016,Automatic,11002.7,27,4,6,4,5,592.15,1,5,,FWD
782,Chevrolet Bolt,Sedan,Electric,53470.15,2022,Automatic,36211.26,29.2,8,7,7,8,1919.36,5,4,44.4,FWD
783,Dodge Challenger,Sedan,Petrol,79361.92,2018,Automatic,58860.74,11.7,9,7,6,5,2913.85,1,4,,RWD
784,Hyundai Ioniq,Hatchback,Electric,34191.58,2010,Automatic,22361.06,25.3,8,8,7,6,760.44,5,5,65.4,AWD
785,Tesla Model S,Sedan,Electric,43728.52,2021,Automatic,29377.22,29.6,7,5,6,6,1224.04,5,5,73.6,FWD
786,Toyota Prius,Hatchback,Electric,34421.52,2014,Automatic,22311.2,25.2,8,10,7,6,1662.25,3,4,28.8,AWD
787,Dodge Challenger,Coupe,Petrol,69746.99,2021,Manual,50658.31,8.7,10,9,8,6,2735.52,1,4,,RWD
788,Hyundai Ioniq,Hatchback,Electric,57323.54,2013,Automatic,36013.6,26.6,6,8,8,7,897.43,5,4,20.6,FWD
789,Honda Clarity,Hatchback,Hybrid,59414.27,2012,Automatic,42461.26,28.4,7,6,7,7,754.05,4,5,,FWD
790,Dodge Charger,Sedan,Diesel,87392.04,2011,Manual,53731.66,12,10,8,8,5,3319.2,3,2,,RWD
791,GMC Acadia,SUV,Diesel,52594.79,2020,Automatic,35959.74,18.2,6,7,8,5,2797.06,4,5,,FWD
792,Kia Sorento,Minivan,Diesel,48073.68,2024,Automatic,37588.99,20.2,8,6,9,10,2338.86,4,7,,AWD
793,BMW M3,Convertible,Diesel,64226.6,2018,Manual,39011.93,8.1,9,7,6,5,5133.84,2,2,,RWD
794,Jeep Grand Cherokee,Sedan,Petrol,39064.12,2023,Manual,30487.28,16.6,7,8,7,5,2218.32,3,7,,FWD
795,Subaru Outback,Minivan,Diesel,43322.23,2018,Automatic,28058.36,20.3,8,5,10,9,2321.64,5,5,,FWD
796,Mazda CX-5,Minivan,Hybrid,25465.47,2012,Automatic,18889.24,22.1,8,9,8,8,2193.3,5,5,,FWD
797,Subaru Outback,SUV,Diesel,47584.64,2020,Automatic,33785.83,18.4,8,8,10,8,1437.08,3,5,,FWD
798,Volkswagen Tiguan,Minivan,Diesel,31426.76,2010,Automatic,18896.77,21.5,6,5,9,8,2362.9,2,7,,AWD
799,Ford Mustang Mach-E,Sedan,Electric,33276.07,2017,Automatic,25299.87,29.8,7,6,8,6,1392.92,3,5,69.4,FWD
800,Ford Mustang,Convertible,Petrol,67231.64,2018,Manual,45585.14,11.4,9,9,8,6,2796.01,1,2,,RWD
801,Volkswagen Tiguan,SUV,Petrol,31772.6,2018,Automatic,24685.64,21.2,7,5,9,10,2455.89,4,7,,AWD
802,Porsche Boxster,Coupe,Petrol,71739.32,2010,Manual,52595.38,11.8,9,6,6,5,4320.23,2,2,,AWD
803,Honda Accord,Hatchback,Diesel,21721.84,2020,Automatic,9136.76,26.3,5,9,6,5,689.06,2,5,,FWD
804,Nissan GT-R,Convertible,Diesel,89920.31,2014,Manual,64700.38,14.2,9,5,8,6,2808.67,5,4,,AWD
805,Chevrolet Malibu,Wagon,Hybrid,40956.26,2020,Manual,24706.53,24.2,8,10,8,5,2546.59,1,4,,AWD
806,Kia Niro EV,SUV,Electric,45152.12,2012,Automatic,30759.36,29.9,6,8,7,7,1489.16,2,4,65.7,AWD
807,Toyota Prius,Hatchback,Hybrid,51242.82,2010,Automatic,30897.77,28.4,8,5,8,8,1570.8,4,4,,AWD
808,Honda Clarity,Sedan,Electric,42092.27,2014,Automatic,28531.04,29.2,6,6,8,8,975.08,4,5,87.9,FWD
809,Subaru Outback,SUV,Diesel,36109.29,2011,Automatic,23018.46,22.2,6,5,8,8,1129.5,5,5,,FWD
810,Hyundai Elantra,Hatchback,Diesel,26860.38,2019,Automatic,15239.46,20.3,6,6,6,4,917.33,3,5,,FWD
811,Hyundai Ioniq,Hatchback,Electric,55457.05,2015,Automatic,34306.65,29.1,8,8,8,6,555.61,4,4,67.7,FWD
812,BMW 7 Series,Coupe,Petrol,121560.31,2014,Automatic,106371.8,10.7,8,6,9,9,6309.58,3,5,,AWD
813,Toyota Prius,SUV,Hybrid,56119.39,2015,Automatic,36214.03,28.8,7,7,7,8,1892.66,2,5,,AWD
814,Nissan Leaf,Hatchback,Hybrid,55326.79,2014,Automatic,43438.59,27.7,6,9,7,8,1243.2,2,5,,AWD
815,Chevrolet Traverse,Wagon,Hybrid,29733.55,2014,Automatic,20148.95,24.8,8,9,8,8,2069.82,5,7,,FWD
816,GMC Acadia,Wagon,Hybrid,48171.76,2013,Manual,31508.09,15.3,7,8,6,7,2614.22,4,5,,FWD
817,Nissan Leaf,Sedan,Electric,56943.71,2011,Automatic,35437.97,28.6,6,5,6,6,1938.74,3,5,66.7,AWD
818,Hyundai Tucson,Wagon,Diesel,25979.26,2013,Automatic,20098.57,21.7,7,9,9,10,1725.53,3,7,,AWD
819,Kia Niro EV,SUV,Electric,45834.92,2013,Automatic,34964.68,28.5,7,10,8,8,1672.48,5,5,89.2,FWD
820,Nissan Sentra,Sedan,Petrol,24832.82,2011,Manual,14886.95,22.2,6,5,5,6,1387.81,2,5,,FWD
821,Tesla Model S,Sedan,Electric,49755.76,2021,Automatic,34362.23,25.2,6,5,6,7,531,5,5,71.9,FWD
822,Nissan Rogue,SUV,Hybrid,29019.63,2018,Automatic,21518.61,17.3,8,5,8,8,1069.86,1,7,,AWD
823,Nissan GT-R,Coupe,Petrol,98127.89,2020,Manual,61304.23,11,10,6,8,6,3489.86,1,4,,RWD
824,Toyota Camry,Wagon,Petrol,28356.06,2012,Automatic,12561.2,26.3,4,7,5,4,570.38,5,5,,FWD
825,Jaguar XF,SUV,Diesel,180163.37,2021,Automatic,137303.71,11.1,10,9,9,8,4976.78,5,4,,AWD
826,Hyundai Kona,SUV,Petrol,57724.57,2012,Manual,41944.58,23.6,6,10,8,5,2786.05,2,5,,AWD
827,Suzuki Swift,Wagon,Petrol,22857.4,2019,Automatic,12830.27,28,6,8,6,4,721.31,3,5,,FWD
828,Honda CR-V,Minivan,Hybrid,38846.7,2024,Automatic,30188.63,16.8,8,5,8,9,1410.01,5,5,,AWD
829,Lexus LS,Coupe,Diesel,136675.63,2021,Automatic,119872.73,8.8,9,6,9,8,4744.12,3,4,,AWD
830,BMW X5,SUV,Petrol,159676.28,2017,Automatic,127944.39,10.9,8,6,10,9,6892.74,1,5,,RWD
831,Volkswagen Passat,Sedan,Petrol,34726.62,2018,Manual,23130.42,19.3,8,10,8,6,2973.4,3,4,,FWD
832,Suzuki Baleno,Sedan,Diesel,19790.3,2012,Automatic,11563.87,23,5,7,5,6,646.62,1,5,,FWD
833,Tata Harrier,Sedan,Hybrid,43723.07,2018,Manual,33730.98,19.4,8,5,6,5,2795.91,4,5,,AWD
834,Hyundai Ioniq,SUV,Hybrid,51496.71,2013,Automatic,33180.25,25.5,6,10,8,6,815.33,1,4,,AWD
835,Porsche Cayenne,SUV,Petrol,165168.7,2022,Automatic,122926.65,11.2,10,8,10,8,6607.07,3,5,,RWD
836,Hyundai Ioniq,Hatchback,Electric,32651.33,2017,Automatic,21241.06,29.9,8,10,6,6,1347.71,2,5,37,FWD
837,Nissan Altima,Wagon,Diesel,17399.66,2016,Manual,8485.67,21,4,7,4,5,615.31,3,5,,FWD
838,Mazda CX-5,Minivan,Petrol,33471.76,2018,Automatic,25695.27,15.8,7,5,9,9,1914.17,4,5,,AWD
839,Jaguar F-Pace,Convertible,Diesel,172536.77,2013,Automatic,122365.95,11.3,8,10,10,8,6450.54,3,4,,AWD
840,Kia Forte,Sedan,Diesel,26041.76,2011,Automatic,14910.29,23,4,8,4,4,677.77,2,5,,FWD
841,Jeep Grand Cherokee,SUV,Petrol,40107.07,2014,Automatic,26391.59,21.1,6,8,8,7,2106.68,3,4,,AWD
842,Jaguar XF,Sedan,Hybrid,182123.92,2015,Automatic,147807.66,8.9,9,8,9,9,6645.97,1,4,,AWD
843,Mazda MX-5,Sedan,Petrol,85641.88,2019,Manual,52006.49,13.5,10,8,6,6,3236.98,4,2,,RWD
844,Tata Harrier,Wagon,Diesel,31000.8,2013,Manual,21920.15,15.4,8,6,6,6,1676.14,3,7,,AWD
845,Chrysler Pacifica,Hatchback,Petrol,56653.43,2016,Manual,39948.89,17.3,7,9,8,7,2528.8,5,7,,AWD
846,Porsche Cayenne,Coupe,Hybrid,146995.37,2018,Automatic,131322.15,9.9,9,6,10,10,6307.97,4,5,,RWD
847,Honda Civic,Hatchback,Diesel,26975.04,2015,Automatic,15928.65,21.6,4,5,5,5,533.36,1,5,,FWD
848,BMW X5,Sedan,Hybrid,161129.09,2010,Automatic,117058.37,9.9,8,9,9,10,5617.78,2,5,,AWD
849,Chrysler Pacifica,Wagon,Petrol,51080.51,2018,Automatic,32389.19,18.6,6,8,6,6,2836.89,2,5,,AWD
850,Honda CR-V,Minivan,Diesel,40119.38,2020,Automatic,26444.35,20.8,7,6,8,8,1940.5,1,5,,FWD
851,Chevrolet Traverse,Wagon,Hybrid,42920.64,2022,Automatic,30535.55,17.9,8,10,9,10,1037.57,2,5,,FWD
852,Chrysler Pacifica,Wagon,Petrol,45806.15,2023,Automatic,29516.88,24,8,5,6,7,2362.17,5,5,,AWD
853,Suzuki Baleno,Wagon,Diesel,17249.3,2019,Automatic,8371.55,21.9,4,5,4,6,1404.9,1,5,,FWD
854,BMW 7 Series,Sedan,Hybrid,110776.84,2020,Automatic,87355.43,8.9,8,5,10,8,5826.83,3,5,,RWD
855,Nissan Leaf,Hatchback,Hybrid,46813.91,2014,Automatic,35190.47,26.3,6,6,8,8,793.77,5,5,,AWD
856,Dodge Durango,Sedan,Petrol,41716.77,2010,Automatic,27081.22,19,7,10,6,5,2506.32,5,7,,FWD
857,Porsche Cayenne,Convertible,Hybrid,172112.74,2011,Automatic,127975.53,10.6,8,10,9,10,4683.63,3,5,,RWD
858,Toyota Camry,Hatchback,Diesel,21091.74,2013,Manual,8536.1,29.2,6,10,6,4,970.84,4,5,,FWD
859,Nissan Rogue,Minivan,Petrol,34716.73,2016,Automatic,23797.93,21.6,7,6,8,8,1901.39,2,5,,AWD
860,Dodge Challenger,Coupe,Diesel,60475.16,2010,Manual,47279.64,13.1,10,8,7,7,5027.1,3,2,,AWD
861,Audi Q7,Convertible,Hybrid,136136.58,2016,Automatic,114598.35,11.6,10,6,9,8,4623.96,3,4,,AWD
862,GMC Acadia,Hatchback,Hybrid,45386.29,2017,Automatic,29718.85,21.6,6,8,7,7,2386.61,2,4,,FWD
863,Kia Optima,Wagon,Hybrid,30601.41,2012,Automatic,19374.17,19.6,8,9,8,6,2996.96,4,5,,AWD
864,Mercedes S-Class,Sedan,Hybrid,145314.78,2016,Automatic,107046.93,11,9,5,10,9,4062.24,1,4,,RWD
865,Hyundai Kona,Wagon,Petrol,57990.16,2016,Automatic,35229.65,22.9,8,10,6,5,2324.03,1,7,,FWD
866,Audi A4,Sedan,Petrol,130062.97,2022,Automatic,100874.28,11.7,10,6,10,8,5636,2,4,,AWD
867,Toyota Corolla,Sedan,Diesel,25571.21,2016,Manual,12678.4,27.7,4,10,5,4,1040.01,2,5,,FWD
868,Ford Focus,Sedan,Petrol,15488.87,2018,Manual,8240.35,25.9,6,8,4,6,778.3,3,5,,FWD
869,Mercedes S-Class,Coupe,Petrol,156906.09,2013,Automatic,122477.82,9.7,9,9,10,9,6678.18,2,5,,AWD
870,Buick Enclave,Wagon,Petrol,58242.34,2024,Automatic,44439.14,16.6,6,9,7,5,2630.64,2,5,,AWD
871,Jaguar XF,Sedan,Hybrid,161658.32,2019,Automatic,132356.2,10,9,9,9,9,5742.42,1,4,,AWD
872,Mercedes S-Class,Sedan,Diesel,186372.55,2013,Automatic,160507.9,10.5,8,5,9,8,6580.66,1,5,,RWD
873,Ford Mustang Mach-E,Hatchback,Hybrid,58320.32,2020,Automatic,40100.57,29.6,6,6,6,6,1926.98,3,4,,AWD
874,Dodge Challenger,Coupe,Diesel,77333.53,2022,Manual,61147.68,12.9,9,10,6,5,5242.83,5,4,,AWD
875,Jaguar F-Pace,Sedan,Diesel,137742.69,2011,Automatic,117136.58,8,8,9,10,8,6613.9,3,5,,RWD
876,GMC Acadia,Sedan,Diesel,54253.16,2012,Automatic,36509.97,23.9,8,9,7,7,2455.65,3,7,,AWD
877,Honda CR-V,SUV,Hybrid,38834.74,2024,Automatic,26674.5,24.9,7,8,9,10,1102.4,2,7,,AWD
878,Hyundai Kona,Wagon,Petrol,58517.09,2022,Automatic,37399.51,15.1,7,9,6,6,2696.06,1,5,,AWD
879,Chrysler Pacifica,Sedan,Hybrid,35819.67,2012,Automatic,28594.61,19.1,7,7,8,5,2470.33,1,7,,FWD
880,Ford Mustang,Sedan,Petrol,77052.67,2019,Automatic,47175.95,11.4,10,5,6,5,2601.92,5,4,,RWD
881,Chrysler Pacifica,Sedan,Petrol,48345.38,2024,Automatic,33687.92,18.8,7,8,7,7,1678.81,4,4,,FWD
882,Mercedes C-Class,Convertible,Hybrid,131485.01,2013,Automatic,97024.41,9.6,10,7,10,8,5102.35,4,5,,AWD
883,Suzuki Swift,Wagon,Petrol,19995.41,2023,Manual,8770.05,28.1,6,9,5,5,1308.67,4,5,,FWD
884,Toyota Highlander,SUV,Hybrid,31118.63,2023,Automatic,19872.27,17.4,8,7,10,9,1089.48,3,7,,FWD
885,Toyota Prius,Sedan,Electric,34912.14,2020,Automatic,26398.83,29.8,6,8,8,8,1066.09,3,4,28.9,FWD
886,Chevrolet Traverse,SUV,Diesel,38932.4,2019,Automatic,28202.59,23.8,7,6,10,10,1608.13,5,7,,FWD
887,Kia Optima,Wagon,Diesel,40611.63,2016,Automatic,28759.91,24.2,7,6,7,7,1593.19,3,4,,FWD
888,Volkswagen Tiguan,SUV,Petrol,27560.57,2019,Automatic,16991.05,16.8,8,5,9,8,1496.4,2,5,,FWD
889,Porsche 911,SUV,Petrol,100180.74,2016,Automatic,84024.77,8.5,8,8,10,10,5058.61,5,5,,AWD
890,Kia Optima,SUV,Diesel,52769.7,2018,Automatic,38421.29,17,6,7,7,7,2735.48,4,7,,AWD
891,Hyundai Ioniq,Sedan,Electric,59031.78,2012,Automatic,36748.3,28.9,7,10,7,8,537.3,3,4,22.5,FWD
892,Dodge Challenger,Convertible,Petrol,65373.23,2019,Automatic,52078.6,8.9,10,7,8,5,3264.92,4,4,,AWD
893,Porsche 911,Convertible,Petrol,180720.19,2010,Automatic,128417.01,11,8,8,9,9,4160.45,3,5,,AWD
894,Ford Mustang,Convertible,Diesel,92239.81,2023,Manual,58073.62,8.7,10,6,8,5,5300.43,3,2,,RWD
895,Volkswagen Tiguan,Wagon,Diesel,42722.68,2012,Automatic,26463.49,19.1,7,10,9,10,1297.32,2,5,,FWD
896,Suzuki Swift,Sedan,Petrol,23719.26,2023,Automatic,14168.84,28.7,4,5,6,6,725,3,5,,FWD
897,Porsche Cayenne,SUV,Diesel,120125.38,2019,Automatic,94153.13,10.8,9,7,9,10,4057.66,1,5,,RWD
898,Kia Niro EV,Sedan,Electric,51326.08,2015,Automatic,32585.4,27.5,8,10,8,8,1332.57,3,5,58.9,AWD
899,Chevrolet Traverse,Minivan,Diesel,46097.89,2012,Automatic,35078.06,16.3,8,10,10,9,1365,3,5,,AWD
900,Hyundai Elantra,Hatchback,Diesel,21740.86,2017,Manual,11498.94,23.4,5,7,5,4,1456.51,5,5,,FWD
901,Hyundai Elantra,Hatchback,Diesel,28390.58,2024,Manual,16268.46,26.9,4,7,4,4,544.86,3,5,,FWD
902,Toyota Highlander,SUV,Petrol,26701.78,2010,Automatic,19394.78,21.9,6,9,9,9,2410.51,1,5,,FWD
903,Hyundai Ioniq,Hatchback,Hybrid,45797.5,2013,Automatic,35328.32,27.4,7,8,6,6,1053.17,1,5,,AWD
904,Tesla Model S,SUV,Electric,53523,2021,Automatic,39274.35,28.2,6,6,7,6,1997.96,5,4,72.4,FWD
905,Kia Niro EV,SUV,Electric,31884.87,2019,Automatic,19634.97,26,8,7,6,8,1814.19,3,4,98.3,FWD
906,BMW M3,Convertible,Diesel,85257.59,2017,Automatic,60988.51,11.1,10,7,6,6,5028.46,5,2,,RWD
907,Hyundai Ioniq,Sedan,Electric,31991.68,2019,Automatic,21089.81,29.9,6,5,7,6,1149.52,5,4,80.4,AWD
908,Dodge Durango,Sedan,Petrol,51870.43,2015,Automatic,38203.65,22.1,8,10,8,5,1873.79,5,4,,AWD
909,Honda Accord,Wagon,Diesel,16279.94,2010,Manual,9312.73,21.5,5,7,5,4,691.09,5,5,,FWD
910,Suzuki Baleno,Hatchback,Petrol,16634.08,2010,Manual,9173.42,24.9,6,5,5,5,1103.2,1,5,,FWD
911,Nissan Altima,Sedan,Diesel,18626.33,2013,Manual,10680.85,24.4,6,6,4,4,1497.75,4,5,,FWD
912,Kia Forte,Sedan,Diesel,24774.69,2016,Manual,12448.42,28.7,4,10,6,6,1131.84,5,5,,FWD
913,Chevrolet Camaro,Coupe,Petrol,75090.44,2011,Automatic,57886.59,8.8,9,8,7,6,5158.86,4,2,,RWD
914,BMW X5,SUV,Hybrid,111821.49,2016,Automatic,81893.59,9.3,10,8,10,9,4423.87,2,4,,RWD
915,Toyota Camry,Wagon,Petrol,20390.61,2015,Automatic,9016.9,20.2,4,5,5,6,1434.5,2,5,,FWD
916,BMW 7 Series,SUV,Petrol,127851.33,2019,Automatic,94883.39,8.8,8,6,10,10,4172.52,1,4,,RWD
917,Subaru Outback,SUV,Petrol,40893.73,2020,Automatic,29986.91,15.3,6,7,9,9,1800.19,2,7,,FWD
918,Jaguar F-Pace,SUV,Hybrid,115219.01,2011,Automatic,93573.15,9.6,8,10,10,8,6485.4,3,4,,RWD
919,Volkswagen Tiguan,Minivan,Hybrid,47599.99,2020,Automatic,32131.28,19.3,7,6,9,8,1130.94,1,5,,AWD
920,BMW 7 Series,SUV,Hybrid,125143.08,2018,Automatic,92370.07,10.5,9,7,10,9,5311.99,1,4,,RWD
921,Chrysler Pacifica,SUV,Hybrid,35635.85,2021,Automatic,26818.02,22.4,8,5,6,6,1759.95,4,5,,AWD
922,Kia Forte,Wagon,Petrol,17156.54,2012,Automatic,7810.24,27.8,5,7,5,5,554.18,2,5,,FWD
923,Volkswagen Passat,Hatchback,Diesel,53111.33,2017,Automatic,34854.39,19.7,7,7,8,6,2572.38,2,4,,AWD
924,GMC Acadia,Hatchback,Hybrid,45493.38,2013,Automatic,30694.51,19.8,6,6,8,5,2333.25,5,4,,AWD
925,Nissan Leaf,Sedan,Electric,35218.06,2015,Automatic,25971.68,27,7,10,6,8,1673.12,3,4,73,FWD
926,Jaguar XF,SUV,Petrol,100751.75,2016,Automatic,80850.13,9.8,9,7,9,9,6929.45,4,4,,AWD
927,Toyota Highlander,SUV,Hybrid,39063.53,2014,Automatic,28596.06,23.3,8,10,10,8,1108.93,3,5,,FWD
928,Mazda MX-5,Convertible,Petrol,90209.98,2011,Automatic,61628.4,12.7,9,5,8,6,5263.84,5,2,,AWD
929,Chevrolet Bolt,Sedan,Hybrid,32778.69,2016,Automatic,24730.24,26.7,8,10,8,7,1348.7,4,4,,FWD
930,Chevrolet Camaro,Convertible,Diesel,90494.23,2016,Automatic,64511.81,11.5,10,6,7,7,2664.92,2,4,,AWD
931,Honda Accord,Hatchback,Diesel,27129.85,2024,Manual,14033.26,30,6,6,4,6,1077.33,1,5,,FWD
932,Ford Fusion,Sedan,Petrol,27408.18,2023,Manual,14193.79,21.9,4,7,6,5,668.41,3,5,,FWD
933,Honda Accord,Sedan,Diesel,20278.42,2022,Automatic,9795.69,26.3,6,9,6,6,1221.74,3,5,,FWD
934,Hyundai Tucson,SUV,Petrol,34433.84,2011,Automatic,20793.3,18,7,8,10,9,2426.13,5,7,,AWD
935,Volkswagen Passat,Hatchback,Diesel,35581.73,2014,Manual,22643.54,18.6,7,5,6,6,2832.46,2,4,,FWD
936,Chevrolet Corvette,Sedan,Petrol,81340.64,2015,Manual,50885.37,9.5,9,5,8,6,4048,2,4,,RWD
937,Honda Civic,Sedan,Diesel,19461.51,2010,Manual,10076.46,26.9,4,6,4,5,1288.74,4,5,,FWD
938,Honda CR-V,SUV,Petrol,40507.73,2015,Automatic,28143.6,15.9,6,5,9,9,1284.19,2,7,,AWD
939,Jaguar F-Pace,Coupe,Hybrid,109227.23,2011,Automatic,80625.24,8.4,10,7,10,9,4816.9,5,5,,RWD
940,Maserati Ghibli,Convertible,Petrol,153364.42,2016,Automatic,136498.45,9.9,8,9,9,8,6278.33,5,4,,RWD
941,Kia Optima,Wagon,Diesel,44463.54,2014,Manual,28415.09,20.3,6,7,7,5,2603.36,4,4,,FWD
942,Toyota Prius,SUV,Electric,47198.6,2017,Automatic,36671,28.2,6,8,6,6,1552.62,3,4,45.2,AWD
943,Chrysler Pacifica,Sedan,Diesel,53038.14,2015,Manual,32313.97,23.4,7,7,8,7,2049.43,2,4,,AWD
944,Toyota Prius,Hatchback,Electric,31611.19,2019,Automatic,21878.52,26.7,8,10,6,8,1544.81,1,4,21.4,AWD
945,Jaguar XF,SUV,Diesel,103870.88,2024,Automatic,91610.93,8.7,9,10,9,9,4220.45,5,5,,RWD
946,Chevrolet Corvette,Convertible,Diesel,71942.26,2010,Manual,56274.9,9.3,10,7,6,6,4454.92,3,2,,AWD
947,Nissan Rogue,SUV,Hybrid,29683.97,2024,Automatic,21992.23,21.9,7,6,9,9,1300.26,2,5,,FWD
948,Chevrolet Bolt,Sedan,Hybrid,35998.45,2013,Automatic,21893.94,26.8,6,9,8,8,1143.74,3,5,,AWD
949,Kia Forte,Hatchback,Petrol,24269.92,2018,Manual,12629.9,25.2,6,6,4,5,885.67,3,5,,FWD
950,Honda Clarity,Sedan,Hybrid,43461.28,2011,Automatic,33923.04,28.2,8,7,8,6,1292.71,2,4,,FWD
951,Toyota Highlander,SUV,Petrol,25273.13,2012,Automatic,19190.2,19.1,7,6,9,10,2437.57,4,7,,FWD
952,BMW M3,Sedan,Petrol,80147.75,2010,Manual,56541.51,13.1,10,9,7,7,3625.18,2,2,,AWD
953,Tesla Model S,SUV,Electric,32470.72,2013,Automatic,19810.07,28.8,8,7,8,6,505.46,2,5,78.5,AWD
954,Ford Focus,Hatchback,Diesel,26314.79,2024,Automatic,10600.46,24,4,6,6,6,1448.96,2,5,,FWD
955,Nissan Rogue,Minivan,Petrol,39049.49,2019,Automatic,30985.08,19.7,6,5,9,8,2382.3,2,5,,FWD
956,Chevrolet Corvette,Convertible,Petrol,63974.38,2012,Manual,45382.69,12.5,9,7,8,6,5054.61,4,4,,AWD
957,BMW i3,Hatchback,Hybrid,42823.35,2016,Automatic,29389.16,29.9,8,9,7,7,1263.42,4,4,,AWD
958,Hyundai Ioniq,Hatchback,Hybrid,56942.25,2023,Automatic,34232.96,28.8,7,9,6,8,1693.12,2,5,,FWD
959,Tesla Model 3,Sedan,Hybrid,35097.55,2022,Automatic,23534.71,29.1,6,10,6,6,673.76,1,5,,FWD
960,Ford Mustang,Coupe,Diesel,71867.33,2010,Manual,53429.97,8.6,9,9,8,5,3897.71,5,4,,AWD
961,Nissan Altima,Sedan,Petrol,29079.07,2021,Manual,14717.86,28.9,6,8,4,4,1001.47,5,5,,FWD
962,Porsche Boxster,Sedan,Diesel,90083.39,2010,Automatic,69598.06,8.1,10,5,8,7,3751.12,4,2,,AWD
963,Subaru WRX,Sedan,Diesel,70712.22,2018,Manual,46765.87,10.6,10,6,8,5,2697.65,2,2,,AWD
964,Porsche Boxster,Coupe,Diesel,84696.68,2024,Automatic,54771.32,11.1,10,6,6,7,4290.23,5,4,,RWD
965,Toyota Camry,Hatchback,Diesel,29668.7,2013,Manual,12910.18,29,4,5,6,4,1021.56,4,5,,FWD
966,Jaguar XF,SUV,Diesel,185930.97,2014,Automatic,138744.87,11,8,6,9,9,4825.11,1,5,,RWD
967,Chevrolet Camaro,Convertible,Diesel,83436.24,2014,Automatic,60923.4,12.3,9,10,7,5,2836.29,4,2,,AWD
968,Tata Harrier,SUV,Hybrid,32863.6,2014,Automatic,23540.63,24.9,7,10,6,7,2776.63,4,4,,FWD
969,Tesla Model S,Hatchback,Electric,54572.36,2016,Automatic,36325.72,28.2,7,6,6,7,649.72,2,4,54.5,FWD
970,Nissan Altima,Hatchback,Diesel,28535.12,2010,Automatic,14772.47,27,4,9,5,4,1394.48,1,5,,FWD
971,Kia Optima,Wagon,Hybrid,36844.66,2019,Manual,28005.28,21.1,8,7,6,5,2012.45,4,4,,FWD
972,Honda CR-V,SUV,Hybrid,44394.48,2014,Automatic,28374.97,21.5,6,7,9,10,1902.24,3,7,,AWD
973,Ford Focus,Sedan,Diesel,22998.37,2022,Automatic,9931.72,28.4,6,5,5,4,1271.55,4,5,,FWD
974,Hyundai Kona,Wagon,Petrol,35763.22,2019,Manual,23514.84,17.3,6,10,7,5,2475.47,3,5,,AWD
975,BMW 7 Series,Sedan,Petrol,159485.76,2018,Automatic,119443.48,9.5,10,8,9,10,4269.65,1,5,,RWD
976,Mazda MX-5,Coupe,Diesel,81103.79,2012,Automatic,52755.06,9.1,9,9,6,7,4463.69,4,2,,RWD
977,Chevrolet Malibu,SUV,Diesel,58289.15,2020,Manual,39114.03,19.7,7,5,8,5,1582.39,3,4,,AWD
978,Hyundai Ioniq,Sedan,Electric,38869.38,2012,Automatic,24306.14,29.3,6,8,7,7,766.28,2,4,82.3,AWD
979,Mercedes C-Class,Sedan,Hybrid,141305.72,2023,Automatic,116829.65,8.8,8,7,10,9,5514.8,5,5,,AWD
980,Porsche Boxster,Coupe,Petrol,86989.08,2015,Automatic,62420.02,9,9,5,7,6,3360.49,3,4,,RWD
981,Ford Mustang,Convertible,Diesel,68625.99,2010,Manual,43747.36,14.2,9,6,8,6,4523.32,5,2,,AWD
982,Hyundai Ioniq,SUV,Hybrid,55128.96,2015,Automatic,43303.82,28,6,10,7,6,1898.29,5,4,,FWD
983,Dodge Charger,Convertible,Petrol,97528.35,2014,Automatic,75316.71,12.4,10,5,7,6,4833.38,5,2,,AWD
