Price ($),Year of Manufacture,Resale Value ($),Fuel Economy (km/l),Performance Rating,User Rating,Safety Rating,Comfort Level,Maintenance Cost ($/yr),Warranty Period (years),Seating Capacity,Battery Capacity (kWh),Body Type_Convertible,Body Type_Coupe,Body Type_Hatchback,Body Type_Minivan,Body Type_SUV,Body Type_Sedan,Body Type_Wagon,Engine Type_Diesel,Engine Type_Electric,Engine Type_Hybrid,Engine Type_Petrol,Transmission Type_Automatic,Transmission Type_Manual,Drive Type_AWD,Drive Type_FWD,Drive Type_RWD,Car,Car_ID
0.088753456,0,0.073207255,0.613636364,0.333333333,0,0.833333333,0.666666667,0.287222379,0.25,1,0.474342929,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,Volkswagen Tiguan,798
0.098754166,0.5,0.110229465,0.990909091,0.5,0.2,0.666666667,0.333333333,0.137649749,0.5,0.6,0.618272841,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,Ford Mustang Mach-E,799
0.282379307,0.571428571,0.227517266,0.154545455,0.833333333,0.8,0.666666667,0.333333333,0.354008706,0,0,0.474342929,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,Ford Mustang,800
0.090623691,0.571428571,0.106678036,0.6,0.5,0,0.833333333,1,0.301561601,0.75,1,0.474342929,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,Volkswagen Tiguan,801
0.306755967,0,0.26804991,0.172727273,0.833333333,0.2,0.333333333,0.166666667,0.589046123,0.25,0,0.474342929,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,Porsche Boxster,802
0.036271129,0.714285714,0.016775662,0.831818182,0.166666667,0.8,0.333333333,0.166666667,0.029113294,0.25,0.6,0.474342929,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,Honda Accord,803
0.405075237,0.285714286,0.338040047,0.281818182,0.833333333,0,0.666666667,0.333333333,0.355960901,1,0.4,0.474342929,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,Nissan GT-R,804
0.140287145,0.714285714,0.106798821,0.736363636,0.666666667,1,0.666666667,0.166666667,0.315547702,0,0.4,0.474342929,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,Chevrolet Malibu,805
0.162977542,0.142857143,0.141795797,0.995454545,0.333333333,0.6,0.5,0.5,0.152490127,0.25,0.4,0.571964956,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,Kia Niro EV,806
0.195914868,0,0.142596073,0.927272727,0.666666667,0,0.666666667,0.666666667,0.165079159,0.75,0.4,0.474342929,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,Toyota Prius,807
0.146430467,0.285714286,0.12891183,0.963636364,0.333333333,0.2,0.666666667,0.666666667,0.073218083,0.75,0.6,0.849812265,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,Honda Clarity,808
0.11407567,0.071428571,0.097038535,0.645454545,0.333333333,0,0.666666667,0.666666667,0.09702992,1,0.6,0.474342929,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,Subaru Outback,809
0.064059358,0.642857143,0.052060983,0.559090909,0.333333333,0.2,0.333333333,0,0.064312931,0.5,0.6,0.474342929,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,Hyundai Elantra,810
0.218704607,0.357142857,0.162305943,0.959090909,0.666666667,0.6,0.666666667,0.333333333,0.008535068,0.75,0.4,0.596996245,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,Hyundai Ioniq,811
0.576178224,0.285714286,0.578980849,0.122727273,0.666666667,0.2,0.833333333,0.833333333,0.895807408,0.5,0.6,0.474342929,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,BMW 7 Series,812
0.222286413,0.357142857,0.173334261,0.945454545,0.5,0.4,0.5,0.666666667,0.21471054,0.25,0.6,0.474342929,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,Toyota Prius,813
0.218000186,0.285714286,0.215106086,0.895454545,0.333333333,0.8,0.5,0.666666667,0.114562661,0.25,0.6,0.474342929,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,Nissan Leaf,814
0.079596904,0.285714286,0.080447259,0.763636364,0.666666667,0.8,0.666666667,0.666666667,0.242028925,1,1,0.474342929,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,Chevrolet Traverse,815
0.17930717,0.214285714,0.146124894,0.331818182,0.5,0.6,0.333333333,0.5,0.325976367,0.75,0.6,0.474342929,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,GMC Acadia,816
0.226744176,0.071428571,0.168847144,0.936363636,0.333333333,0,0.333333333,0.333333333,0.221816158,0.5,0.6,0.584480601,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,Nissan Leaf,817
0.059294432,0.214285714,0.080155966,0.622727273,0.5,0.8,0.833333333,1,0.188938799,0.5,1,0.474342929,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,Hyundai Tucson,818
0.166669992,0.214285714,0.166110619,0.931818182,0.5,1,0.666666667,0.666666667,0.180758395,1,0.6,0.866082603,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,Kia Niro EV,819
0.053094706,0.071428571,0.050022798,0.645454545,0.333333333,0,0.166666667,0.333333333,0.136861778,0.25,0.6,0.474342929,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,Nissan Sentra,820
0.187873135,0.785714286,0.162627302,0.781818182,0.333333333,0,0.333333333,0.5,0.004740162,1,0.6,0.649561952,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,Tesla Model S,821
0.075736163,0.571428571,0.088366523,0.422727273,0.666666667,0,0.666666667,0.666666667,0.087833326,0,1,0.474342929,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,Nissan Rogue,822
0.449460239,0.714285714,0.318403781,0.136363636,1,0.2,0.666666667,0.333333333,0.461001602,0,0.4,0.474342929,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,Nissan GT-R,823
0.072147705,0.142857143,0.036575499,0.831818182,0,0.4,0.166666667,0,0.010812628,1,0.6,0.474342929,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,Toyota Camry,824
0.893092214,0.785714286,0.757826667,0.140909091,1,0.8,0.833333333,0.666666667,0.690287293,1,0.4,0.474342929,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,Jaguar XF,825
0.230966915,0.142857143,0.20646784,0.709090909,0.333333333,1,0.666666667,0.166666667,0.352472857,0.25,0.6,0.474342929,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,Hyundai Kona,826
0.042412018,0.642857143,0.03813124,0.909090909,0.333333333,0.6,0.333333333,0,0.034086301,0.5,0.6,0.474342929,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,Suzuki Swift,827
0.128879053,1,0.138495882,0.4,0.666666667,0,0.666666667,0.833333333,0.140285057,1,0.6,0.474342929,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,Honda CR-V,828
0.657918945,0.785714286,0.657042141,0.036363636,0.833333333,0.2,0.833333333,0.666666667,0.65441071,0.5,0.4,0.474342929,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,Lexus LS,829
0.782302003,0.5,0.703711831,0.131818182,0.666666667,0.2,1,0.833333333,0.985731711,0,0.6,0.474342929,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,BMW X5,830
0.106598459,0.571428571,0.097685879,0.513636364,0.666666667,1,0.666666667,0.333333333,0.381362558,0.5,0.4,0.474342929,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,Volkswagen Passat,831
0.025825736,0.142857143,0.030809017,0.681818182,0.166666667,0.4,0.166666667,0.333333333,0.022568971,0,0.6,0.474342929,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,Suzuki Baleno,832
0.155249517,0.571428571,0.158977465,0.518181818,0.666666667,0,0.333333333,0.166666667,0.353993286,0.75,0.6,0.474342929,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,Tata Harrier,833
0.197287855,0.214285714,0.155793189,0.795454545,0.333333333,1,0.666666667,0.333333333,0.048584351,0,0.4,0.474342929,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,Hyundai Ioniq,834
0.812003945,0.857142857,0.674699661,0.145454545,1,0.6,1,0.666666667,0.941680892,0.5,0.6,0.474342929,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,Porsche Cayenne,835
0.095375693,0.5,0.086761751,0.995454545,0.666666667,1,0.333333333,0.333333333,0.130678287,0.25,0.6,0.212765957,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,Hyundai Ioniq,836
0.012897618,0.428571429,0.013011112,0.590909091,0,0.4,0,0.166666667,0.017740913,0.5,0.6,0.474342929,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,Nissan Altima,837
0.099812419,0.571428571,0.112515636,0.354545455,0.5,0,0.833333333,0.833333333,0.21802742,0.75,0.6,0.474342929,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,Mazda CX-5,838
0.85184904,0.214285714,0.671457739,0.15,0.666666667,1,1,0.666666667,0.917543689,0.5,0.4,0.474342929,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,Jaguar F-Pace,839
0.05963242,0.071428571,0.050157748,0.681818182,0,0.6,0,0,0.027372356,0.25,0.6,0.474342929,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,Kia Forte,840
0.13569489,0.285714286,0.116541702,0.595454545,0.333333333,0.6,0.666666667,0.5,0.247712802,0.5,0.4,0.474342929,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,Jeep Grand Cherokee,841
0.903694489,0.357142857,0.818559661,0.040909091,0.833333333,0.6,0.833333333,0.833333333,0.947679341,0,0.4,0.474342929,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,Jaguar XF,842
0.381938317,0.642857143,0.264644995,0.25,1,0.6,0.333333333,0.333333333,0.422007059,0.75,0,0.474342929,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,Mazda MX-5,843
0.086449947,0.214285714,0.090688195,0.336363636,0.666666667,0.2,0.333333333,0.333333333,0.181322774,0.5,1,0.474342929,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,Tata Harrier,844
0.225174398,0.428571429,0.194928921,0.422727273,0.5,0.8,0.666666667,0.5,0.312804452,1,1,0.474342929,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,Chrysler Pacifica,845
0.713726099,0.571428571,0.723241767,0.086363636,0.833333333,0.2,1,1,0.895559143,0.75,0.6,0.474342929,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,Porsche Cayenne,846
0.064679417,0.357142857,0.056045824,0.618181818,0,0,0.166666667,0.166666667,0.005104078,0,0.6,0.474342929,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,Honda Civic,847
0.790158517,0,0.640769738,0.086363636,0.666666667,0.8,0.833333333,1,0.789130626,0.25,0.6,0.474342929,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,BMW X5,848
0.195037126,0.571428571,0.151219343,0.481818182,0.333333333,0.6,0.333333333,0.333333333,0.360312474,0.25,0.6,0.474342929,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,Chrysler Pacifica,849
0.13576146,0.714285714,0.116846756,0.581818182,0.5,0.2,0.666666667,0.666666667,0.222087553,0,0.6,0.474342929,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,Honda CR-V,850
0.150910131,0.857142857,0.140501746,0.45,0.666666667,1,0.833333333,1,0.082854151,0.25,0.6,0.474342929,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,Chevrolet Traverse,851
0.16651441,0.928571429,0.134611878,0.727272727,0.666666667,0,0.333333333,0.5,0.287109812,1,0.6,0.474342929,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,Chrysler Pacifica,852
0.0120845,0.642857143,0.012351279,0.631818182,0,0,0,0.333333333,0.139497086,0,0.6,0.474342929,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,Suzuki Baleno,853
0.517863309,0.714285714,0.469029726,0.040909091,0.666666667,0,1,0.666666667,0.821366505,0.5,0.6,0.474342929,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,BMW 7 Series,854
0.171964181,0.285714286,0.167416119,0.831818182,0.333333333,0.2,0.666666667,0.666666667,0.045259761,1,0.6,0.474342929,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,Nissan Leaf,855
0.144399835,0,0.120529087,0.5,0.5,1,0.333333333,0.166666667,0.309337996,1,1,0.474342929,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,Dodge Durango,856
0.849555968,0.071428571,0.703891879,0.118181818,0.666666667,1,0.833333333,1,0.645083045,0.5,0.6,0.474342929,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,Porsche Cayenne,857
0.032863671,0.214285714,0.013302694,0.963636364,0.333333333,1,0.333333333,0,0.072564267,0.75,0.6,0.474342929,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,Toyota Camry,858
0.106544976,0.428571429,0.101545368,0.618181818,0.5,0.2,0.666666667,0.666666667,0.216056722,0.25,0.6,0.474342929,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,Nissan Rogue,859
0.245841573,0,0.237314729,0.231818182,1,0.6,0.5,0.5,0.698046726,0.5,0,0.474342929,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,Dodge Challenger,860
0.655003867,0.428571429,0.6265461,0.163636364,1,0.2,0.833333333,0.666666667,0.635881826,0.5,0.4,0.474342929,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,Audi Q7,861
0.164243888,0.5,0.135779652,0.618181818,0.333333333,0.6,0.5,0.5,0.290878503,0.25,0.4,0.474342929,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,GMC Acadia,862
0.084290123,0.142857143,0.075967544,0.527272727,0.666666667,0.8,0.666666667,0.333333333,0.384995551,0.75,0.6,0.474342929,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,Kia Optima,863
0.704637794,0.428571429,0.582884396,0.136363636,0.833333333,0,1,0.833333333,0.549263609,0,0.4,0.474342929,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,Mercedes S-Class,864
0.232403174,0.428571429,0.167642655,0.677272727,0.666666667,1,0.333333333,0.166666667,0.281228556,0,1,0.474342929,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,Hyundai Kona,865
0.622158962,0.857142857,0.54719463,0.168181818,1,0.2,1,0.666666667,0.791940182,0.25,0.4,0.474342929,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,Audi A4,866
0.057087776,0.428571429,0.037253139,0.895454545,0,1,0.166666667,0,0.083230404,0.25,0.6,0.474342929,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,Toyota Corolla,867
0.002564436,0.571428571,0.011592691,0.813636364,0.333333333,0.6,0,0.333333333,0.042874259,0.5,0.6,0.474342929,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,Ford Focus,868
0.767321352,0.214285714,0.672104562,0.077272727,0.833333333,0.8,1,0.833333333,0.952646179,0.25,0.6,0.474342929,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,Mercedes S-Class,869
0.233766915,1,0.220891186,0.390909091,0.333333333,0.8,0.5,0.166666667,0.32850836,0.25,0.6,0.474342929,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,Buick Enclave,870
0.793020491,0.642857143,0.729220561,0.090909091,0.833333333,0.8,0.833333333,0.833333333,0.808350334,0,0.4,0.474342929,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,Jaguar XF,871
0.926670256,0.214285714,0.891991428,0.113636364,0.666666667,0,0.833333333,0.666666667,0.937608423,0,0.6,0.474342929,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,Mercedes S-Class,872
0.234188616,0.714285714,0.195805923,0.981818182,0.333333333,0.2,0.333333333,0.333333333,0.220002745,0.5,0.4,0.474342929,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,Ford Mustang Mach-E,873
0.33700837,0.857142857,0.317498621,0.222727273,0.833333333,1,0.333333333,0.166666667,0.731312673,1,0.4,0.474342929,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,Dodge Challenger,874
0.663689399,0.071428571,0.641221942,0,0.666666667,0.8,1,0.666666667,0.94273409,0.5,0.6,0.474342929,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,Jaguar F-Pace,875
0.212194203,0.142857143,0.175045362,0.722727273,0.666666667,0.8,0.5,0.5,0.301524593,0.5,1,0.474342929,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,GMC Acadia,876
0.128814376,1,0.118177465,0.768181818,0.5,0.6,0.833333333,1,0.092851052,0.25,1,0.474342929,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,Honda CR-V,877
0.23525271,0.857142857,0.180188611,0.322727273,0.5,0.8,0.333333333,0.333333333,0.33859624,0,0.6,0.474342929,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,Hyundai Kona,878
0.112509462,0.142857143,0.129279387,0.504545455,0.5,0.4,0.666666667,0.166666667,0.303788275,0,1,0.474342929,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,Chrysler Pacifica,879
0.335489534,0.642857143,0.236715201,0.154545455,1,0,0.333333333,0.166666667,0.324079685,1,0.4,0.474342929,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,Ford Mustang,880
0.180246074,1,0.158728496,0.490909091,0.5,0.6,0.5,0.5,0.181734492,0.75,0.4,0.474342929,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,Chrysler Pacifica,881
0.629849078,0.214285714,0.524934991,0.072727273,1,0.4,1,0.666666667,0.709650409,0.75,0.6,0.474342929,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,Mercedes C-Class,882
0.026934931,0.928571429,0.014655374,0.913636364,0.333333333,0.8,0.166666667,0.166666667,0.12465825,0.75,0.6,0.474342929,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,Suzuki Swift,883
0.087087148,0.928571429,0.078847518,0.427272727,0.666666667,0.4,1,0.833333333,0.090858765,0.5,1,0.474342929,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,Toyota Highlander,884
0.107601715,0.714285714,0.116583563,0.990909091,0.333333333,0.6,0.666666667,0.666666667,0.087251986,0.5,0.4,0.111389237,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,Toyota Prius,885
0.129342502,0.642857143,0.127012758,0.718181818,0.5,0.2,1,1,0.170835511,1,1,0.474342929,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,Chevrolet Traverse,886
0.138423453,0.428571429,0.130235138,0.736363636,0.5,0.2,0.5,0.5,0.168531737,0.5,0.4,0.474342929,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,Kia Optima,887
0.06784585,0.642857143,0.062188535,0.4,0.666666667,0,0.833333333,0.666666667,0.153606548,0.25,0.6,0.474342929,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,Volkswagen Tiguan,888
0.460561654,0.428571429,0.449772117,0.022727273,0.666666667,0.6,1,1,0.702905624,1,0.6,0.474342929,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,Porsche 911,889
0.204171939,0.571428571,0.186096461,0.409090909,0.333333333,0.4,0.5,0.5,0.344674873,0.75,1,0.474342929,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,Kia Optima,890
0.238036054,0.142857143,0.176423367,0.95,0.5,1,0.5,0.666666667,0.005711633,0.5,0.4,0.031289111,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,Hyundai Ioniq,891
0.272329386,0.642857143,0.26506193,0.040909091,1,0.4,0.666666667,0.166666667,0.426315457,0.75,0.4,0.474342929,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,Dodge Challenger,892
0.896103389,0,0.706444481,0.136363636,0.666666667,0.6,0.833333333,0.833333333,0.564407765,0.5,0.6,0.474342929,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,Porsche 911,893
0.417618643,0.928571429,0.299724653,0.031818182,1,0.2,0.666666667,0.166666667,0.740194695,0.5,0,0.474342929,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,Ford Mustang,894
0.149839602,0.142857143,0.116957422,0.504545455,0.5,1,0.833333333,1,0.12290806,0.25,0.6,0.474342929,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,Volkswagen Tiguan,895
0.04707279,0.928571429,0.045870744,0.940909091,0,0,0.333333333,0.333333333,0.034655305,0.5,0.6,0.474342929,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,Suzuki Swift,896
0.568418401,0.642857143,0.508333481,0.127272727,0.833333333,0.4,0.833333333,1,0.548557365,0,0.6,0.474342929,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,Porsche Cayenne,897
0.196365121,0.357142857,0.152353814,0.886363636,0.666666667,1,0.666666667,0.666666667,0.128343673,0.5,0.6,0.486858573,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,Kia Niro EV,898
0.168092083,0.142857143,0.166766174,0.377272727,0.666666667,1,1,0.833333333,0.133344436,0.5,0.6,0.474342929,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,Chevrolet Traverse,899
0.036373986,0.5,0.030433597,0.7,0.166666667,0.4,0.166666667,0,0.14745544,1,0.6,0.474342929,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,Hyundai Elantra,900
0.072334383,1,0.058010578,0.859090909,0,0.4,0,0,0.006877399,0.5,0.6,0.474342929,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,Hyundai Elantra,901
0.06320168,0,0.076086709,0.631818182,0.333333333,0.8,0.833333333,0.833333333,0.294563925,0,0.6,0.474342929,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,Toyota Highlander,902
0.166467632,0.214285714,0.168213157,0.881818182,0.5,0.6,0.333333333,0.333333333,0.085259699,0,0.6,0.474342929,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,Hyundai Ioniq,903
0.208245639,0.785714286,0.191028785,0.918181818,0.333333333,0.2,0.5,0.333333333,0.230947986,1,0.4,0.655819775,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,Tesla Model S,904
0.091230826,0.642857143,0.077475468,0.818181818,0.666666667,0.4,0.333333333,0.666666667,0.202610328,0.5,0.4,0.979974969,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,Kia Niro EV,905
0.379860151,0.5,0.316578313,0.140909091,1,0.4,0.333333333,0.333333333,0.698256441,1,0,0.474342929,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,BMW M3,906
0.091808434,0.642857143,0.085887236,0.995454545,0.333333333,0,0.5,0.333333333,0.100117039,1,0.4,0.755944931,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,Hyundai Ioniq,907
0.199308861,0.357142857,0.184838084,0.640909091,0.666666667,1,0.666666667,0.166666667,0.211800753,1,0.4,0.474342929,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,Dodge Durango,908
0.006842389,0,0.017793106,0.613636364,0.166666667,0.4,0.166666667,0,0.029426323,1,0.6,0.474342929,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,Honda Accord,909
0.008757509,0,0.016987627,0.768181818,0.333333333,0,0.166666667,0.166666667,0.092974413,0,0.6,0.474342929,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,Suzuki Baleno,910
0.019531211,0.214285714,0.025703466,0.745454545,0.333333333,0.2,0,0,0.15381472,0.75,0.6,0.474342929,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,Nissan Altima,911
0.052780351,0.428571429,0.035923414,0.940909091,0,1,0.333333333,0.333333333,0.097390752,1,0.6,0.474342929,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,Kia Forte,912
0.324878174,0.071428571,0.298643261,0.036363636,0.833333333,0.6,0.5,0.333333333,0.718364351,0.75,0,0.474342929,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,Chevrolet Camaro,913
0.523512573,0.428571429,0.437449806,0.059090909,1,0.6,1,0.833333333,0.605027594,0.25,0.4,0.474342929,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,BMW X5,914
0.029072096,0.357142857,0.016082641,0.554545455,0,0,0.166666667,0.333333333,0.144061459,0.25,0.6,0.474342929,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,Toyota Camry,915
0.610198841,0.642857143,0.512555785,0.036363636,0.666666667,0.2,1,1,0.56626898,0,0.4,0.474342929,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,BMW 7 Series,916
0.139948995,0.714285714,0.137329553,0.331818182,0.333333333,0.4,0.833333333,0.833333333,0.200451503,0.25,1,0.474342929,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,Subaru Outback,917
0.541885703,0.071428571,0.504980083,0.072727273,0.666666667,1,1,0.666666667,0.922919163,0.5,0.4,0.474342929,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,Jaguar F-Pace,918
0.176215149,0.714285714,0.149728128,0.513636364,0.5,0.2,0.833333333,0.666666667,0.09725197,0,0.6,0.474342929,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,Volkswagen Tiguan,919
0.59555315,0.571428571,0.498023971,0.113636364,0.833333333,0.4,1,0.833333333,0.741977268,0,0.4,0.474342929,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,BMW 7 Series,920
0.111515399,0.785714286,0.119007286,0.654545455,0.666666667,0,0.333333333,0.333333333,0.194246424,0.75,0.6,0.474342929,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,Chrysler Pacifica,921
0.011582872,0.142857143,0.00910583,0.9,0.166666667,0.4,0.166666667,0.166666667,0.008314559,0.25,0.6,0.474342929,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,Kia Forte,922
0.206019407,0.5,0.165472932,0.531818182,0.5,0.4,0.666666667,0.333333333,0.319524565,0.25,0.4,0.474342929,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,Volkswagen Passat,923
0.16482301,0.214285714,0.14142084,0.536363636,0.333333333,0.2,0.666666667,0.166666667,0.282650297,1,0.4,0.474342929,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,GMC Acadia,924
0.109256071,0.357142857,0.114113816,0.863636364,0.5,1,0.333333333,0.666666667,0.180857084,0.5,0.4,0.663329161,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,Nissan Leaf,925
0.463649565,0.428571429,0.431416604,0.081818182,0.833333333,0.4,0.833333333,0.833333333,0.991392457,0.75,0.4,0.474342929,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,Jaguar XF,926
0.130051628,0.285714286,0.12928777,0.695454545,0.666666667,1,1,0.666666667,0.093857989,0.5,0.6,0.474342929,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,Toyota Highlander,927
0.406641716,0.071428571,0.320278106,0.213636364,0.833333333,0,0.666666667,0.333333333,0.734552453,1,0,0.474342929,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,Mazda MX-5,928
0.096064431,0.428571429,0.10693591,0.85,0.666666667,1,0.666666667,0.5,0.130830947,0.75,0.4,0.474342929,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,Chevrolet Bolt,929
